Name,City,Address,Nosach,shacharit_prayer,mincha_prayer,Aravit_prayer,Shacharit_Shabat_prayer,Mincha_Shabat_prayer,Aravit_Shabat_prayer,Access_disabled,women,Bar_mitzvah,Code
 תפארת בחורים, רמת גן," ד""ר כהן 18 רמת",ספרד,06:00,,,08:30,18:44,,FALSE,TRUE,TRUE,5
 תפארת יעקב, רמת גן, העמל רמת,ירושלמי,07:00,,,07:15,,,FALSE,TRUE,TRUE,5
 תפארת ישראל, רמת גן, ההגנה פינת פומבדיתא רמת,תימן,06:00,,,,,,TRUE,TRUE,FALSE,5
 תפארת שלמה, רמת גן, סוקולב 14 רמת,עדות המזרח,,,,,,,FALSE,FALSE,FALSE,5
" ""חיי עולם""", רמת השרון, נהרדעא רמת,תימן שאמי,,,,,,,FALSE,TRUE,FALSE,5
 אוהל יעקב, רמת השרון, הרב קוק רמת,עדות המזרח,,,,,,,FALSE,TRUE,TRUE,5
 בית אל, רמת השרון, אלחריזי 4 רמת,,05:59,,,,,,TRUE,TRUE,TRUE,5
 בני עקיבא, רמת השרון, יצחק שדה 39 רמת,עדות המזרח,,,,,,,FALSE,FALSE,FALSE,5
 גאולת ישראל, רמת השרון, רבנו תם 4 רמת,אשכנז,05:45,13:00,19:52,08:00,,,TRUE,TRUE,TRUE,5
 היכל יוסף, רמת השרון, יצחק אלחנן 7 רמת,אשכנז,,,,,,,FALSE,FALSE,FALSE,5
 זכרון קדושים, רמת השרון, קרית הצעירים רמת,ספרד,,,,,,,TRUE,FALSE,FALSE,5
 חבד., רמת השרון, בית גוברין 7 רמת,חבד,,,,09:00,,,FALSE,TRUE,TRUE,5
 ישיבת רמת-השרון, רמת השרון, בית גוברין רמת,חסידי,07:00,14:45,19:35,07:45,15:30,,FALSE,TRUE,TRUE,5
 מאיר בעל הנס, רמת השרון, הרב קוק רמת,מרוקו,,18:00,,,,,TRUE,TRUE,TRUE,5
 מורשת אבות, רמת השרון, הרב הרצוג 3 רמת,ספרד,06:30,,,,,,TRUE,TRUE,TRUE,5
 מניין ישראל, רמת השרון, הבנים 46 רמת,אחיד,,,,08:30,18:39,,FALSE,TRUE,TRUE,5
 סגולה, רמת השרון, נהרדעא 0 רמת,תימן,,,,07:30,15:00,,TRUE,TRUE,TRUE,5
 סוכת שאול, רמת השרון, רבנו תם 4 רמת,עדות המזרח,05:30,18:02,19:01,07:00,18:14,,FALSE,TRUE,TRUE,5
 עונג שבת, רמת השרון, השפלה 8 רמת,ספרד,06:30,,,08:00,,,TRUE,TRUE,TRUE,5
 פקר, רמת השרון, המרי 1 רמת,ספרד,,,,08:00,,,TRUE,TRUE,TRUE,5
 קדושי, רמת השרון, רמת,אשכנז,,,,,,,FALSE,FALSE,FALSE,5
 רבנו תם, רמת השרון, רבנו תם 4 רמת,אשכנז,,,,,,,FALSE,FALSE,FALSE,5
 שבי ציון, רמת השרון, רקפת רמת,ירושלמי,05:00,,,,,,TRUE,TRUE,TRUE,5
 שבת אחים, רמת השרון, התרבות 8 רמת,ספרד,,,,08:00,,,TRUE,TRUE,TRUE,5
 שנת הניצחון, רמת השרון, ריינס 7 רמת,,,,,,,,TRUE,TRUE,TRUE,5
 שערי ציון ברסלב, רמת השרון, הרצוג 11 רמת,ספרד,07:30,,19:00,,,,FALSE,TRUE,FALSE,5
 תפארת בחורים-בית יוסף, רמת השרון, הרב קוק רמת,,,,,,,,FALSE,TRUE,FALSE,5
 תפארת ציון, רמת השרון, נהרדעא 24 רמת,עדות המזרח,,,,07:15,12:30,,TRUE,TRUE,TRUE,5
 אביר יעקב, רמת ישי, המרגניות רמת,ספרד,06:00,18:38,,,,,TRUE,TRUE,TRUE,2
 בית הכנסת הגדול, רמת ישי, מעלה שיטים(ליד הדואר) רמת,אשכנז,08:00,,,08:30,,,FALSE,TRUE,FALSE,2
 זכות השתיקה, רמת ישי, האלון 111 רמת,לפי החזן,,,,06:00,,,TRUE,TRUE,TRUE,2
 מגן אברהם, רמת ישי, רמת,תימן שאמי,,,,,,,TRUE,TRUE,TRUE,2
 המרכזי רמת מגשימים, רמת מגשימים, רמת,ספרד,05:45,,20:30,08:00,13:15,,TRUE,TRUE,TRUE,2
 רמת מגשימים, רמת מגשימים, רמת,ספרד,05:45,18:39,19:19,08:00,13:15,,TRUE,TRUE,TRUE,2
 דאר סויד, אור יהודה," הרמ""א 42 רמת",עדות המזרח,07:00,19:20,,,,,FALSE,TRUE,FALSE,5
" עולי לוב ע""ש הרב לביא זיע""א", אור יהודה," הרמ""א 4 רמת",יוצאי לוב,05:00,,19:42,08:00,13:20,,TRUE,TRUE,TRUE,5
 רמת רזיאל, רמת רזיאל, מרכז הישוב רמת,ספרד,,,,,,,TRUE,TRUE,TRUE,1
 בית הכנסת ארץ הצבי , מודיעין, שדרות אורנים,אשכנז,05:30,,,08:30,13:30,,TRUE,TRUE,TRUE,4
 יחד - עומרים, מודיעין," עומרים, מעון עומרים",ספרד,,,,08:45,,,FALSE,TRUE,TRUE,4
 יחד עומרים, מודיעין,[],אשכנז,,,,,,,TRUE,TRUE,TRUE,4
" ""בית ארי """, רעננה, הרצל 4,עדות המזרח,,,,,,,FALSE,TRUE,FALSE,4
 אדמון ספרא - קהילת אחוות רעים, רעננה, הסייפן לב הפארק 10,אחיד,05:45,18:45,,08:00,18:14,,TRUE,TRUE,TRUE,4
 אהבת ציון, רעננה, הפלמח 15,ספרד,,,,,,,FALSE,FALSE,FALSE,4
 אוהל ארי, רעננה, רח´ רבוצקי פינת רח´ יערה,אשכנז,06:10,13:20,19:27,06:55,,,TRUE,TRUE,TRUE,4
 אוהל מועד, רעננה," רמח""ל (בי""ס בסוף רחוב הר סיני) 13",ספרד,,,,,,,FALSE,FALSE,FALSE,4
 אוהל מרדכי, רעננה, אחוזה 80,עדות המזרח,08:00,,,08:15,18:17,,FALSE,TRUE,TRUE,4
 אוהל שלום, רעננה, סעדיה גאון 1,עדות המזרח,06:00,,,07:00,,,TRUE,TRUE,TRUE,4
 אורח חיים, רעננה, התקווה פינת התחיה קרית שרת,עדות המזרח,,,,,,,FALSE,TRUE,FALSE,4
 אל-עולם, רעננה, רבוצקי 56,עדות המזרח,06:30,,,07:31,,,TRUE,TRUE,TRUE,4
 אריאל, רעננה, ששת הימים 33,לפי החזן,06:40,18:47,19:22,06:40,13:30,,TRUE,TRUE,TRUE,4
" ביל""ו", רעננה, פרץ 32,תימן שאמי,,,,,,,FALSE,TRUE,FALSE,4
 בית הכנסת הגדול, רעננה, אחוזה 101,ספרד,05:30,13:30,19:19,08:00,19:00,,FALSE,TRUE,TRUE,4
" בית חב""ד מרכז ליובאוויטש רעננה", רעננה, ברנר 1 פינת אחוזה 1,חבד,06:00,18:52,19:26,10:00,,,FALSE,TRUE,TRUE,4
 בית חבד, רעננה, אחוזה 153,חבד,06:30,,,10:00,,,TRUE,TRUE,TRUE,4
 בית יהודה, רעננה, השוק 5,עדות המזרח,,,,,,,FALSE,TRUE,FALSE,4
 בית ישראל, רעננה, השרון 30,עדות המזרח,,,,,,,FALSE,TRUE,FALSE,4
" בית משיח - מרכז חב""ד", רעננה, אחוזה 83,חבד,09:00,15:00,19:26,10:00,,,FALSE,TRUE,TRUE,4
 בית רנן, רעננה,[],עדות המזרח,,,,,,,FALSE,FALSE,FALSE,4
 בית-אל, רעננה, קלאוזנר 5,עדות המזרח,,18:42,19:02,07:30,18:27,,FALSE,TRUE,TRUE,4
 בר יוחאי, רעננה, התחיה פינת התקוה קרית שרת,מרוקו,05:20,,,07:15,,,FALSE,TRUE,FALSE,4
 ברששת, רעננה, רמחל 7,עדות המזרח,,,,,,,FALSE,FALSE,FALSE,4
 גן עליה, רעננה, דוב גרונר,עדות המזרח,05:35,,,,,,FALSE,FALSE,FALSE,4
 היכל אוריאל- מקדש מלך, רעננה, שברץ 10,עדות המזרח,05:00,,,,,,TRUE,TRUE,TRUE,4
 היכל בנימין - קצין, רעננה, קצין,לפי החזן,06:00,,,08:15,,,TRUE,TRUE,TRUE,4
 היכל ציון - בית יעקב, רעננה," רמח""ל",מרוקו,05:30,18:39,19:17,07:30,19:00,,TRUE,TRUE,TRUE,4
 המנין הספרדי, רעננה, חנקין 6,עדות המזרח,06:00,,,07:30,,,FALSE,TRUE,TRUE,4
 הפועל המזרחי, רעננה, ברנדיס 18,ספרד,06:10,18:52,19:22,08:30,,,TRUE,TRUE,TRUE,4
 יבנה, רעננה, חפץ חיים,ספרד,05:45,,21:00,08:00,16:17,,TRUE,TRUE,TRUE,4
 יד בנימין, רעננה, העבודה פינת טרומפלדור,אשכנז,06:45,,21:00,08:00,,,TRUE,TRUE,TRUE,4
 יוסף שלום, רעננה, שבזי 1,יוצאי לוב,05:29,,,07:30,,,TRUE,TRUE,TRUE,4
 ישורון, רעננה, ברנדייס,עדות המזרח,05:30,18:00,19:27,07:15,,,FALSE,TRUE,TRUE,4
 ישיבה גבוהה, רעננה, ר סע דיה גאון 1,חסידי,05:38,,,,,,FALSE,FALSE,FALSE,4
 ישיבת ההסדר 'בינות' ברעננה, רעננה, תל חי 4,לפי החזן,07:00,15:30,19:15,08:00,,,TRUE,TRUE,TRUE,4
 כינור דוד, רעננה, אחוזה 157,ספרד,,,,08:00,,,FALSE,TRUE,TRUE,4
 לכו נרננה, רעננה, הרצל 5,ספרד,06:25,,,,18:39,,TRUE,TRUE,TRUE,4
 מגדל צדק, רעננה, פרץ (י.פירס) קרית שרת 51,תימן,06:00,,,,,,FALSE,TRUE,FALSE,4
 מוריה, רעננה, אחוזה 186,ספרד,05:55,16:40,17:15,06:15,,,TRUE,TRUE,TRUE,4
 מורשת אבות, רעננה, שברץ,תימן בלדי,05:20,,,,,,FALSE,TRUE,FALSE,4
 משכן אורי - קהילת רעות, רעננה, בילו 15,ספרד,06:00,,,08:15,,,TRUE,TRUE,TRUE,4
 עדת בני ישראל, רעננה, ארברבנל,ספרד,06:00,13:30,20:15,06:30,18:34,,TRUE,TRUE,TRUE,4
 עדת ישראל, רעננה, גאולה קרית שרת 14,אשכנז,06:30,,,,,,FALSE,TRUE,FALSE,4
 עולי בבל, רעננה, מגדל 19,עדות המזרח,06:30,,,,,,TRUE,TRUE,TRUE,4
 עלומים, רעננה," אולם ספורט בי""ס דקל, רחוב שברץ",ספרד,07:05,,,08:30,,,TRUE,TRUE,TRUE,4
 עציון, רעננה, עציון 9,אשכנז,05:45,,,08:00,,,TRUE,TRUE,TRUE,4
" פא""י", רעננה, ארלוזרוב 7,לפי החזן,06:45,,,08:00,,,FALSE,TRUE,FALSE,4
 צור ישראל, רעננה, ברנר,ספרד,06:00,,20:00,08:30,,,FALSE,TRUE,TRUE,4
 קהילת אחוה, רעננה, הפרחים 1,ספרד,,,,08:30,,,TRUE,TRUE,TRUE,4
 קהילת נתיבות, רעננה, רבוצקי 108,אשכנז,,,,08:30,18:44,,TRUE,TRUE,TRUE,4
 קומברס, רעננה, השיזף 4,לפי החזן,,13:30,,,,,TRUE,FALSE,FALSE,4
 קידר סנטר, רעננה, החרושת 19,לפי החזן,,15:00,,,,,FALSE,FALSE,FALSE,4
 קליבלנד, רעננה, הר סיני,חסידי,,18:57,19:22,08:00,18:22,,FALSE,FALSE,FALSE,4
" קניון רננים חב""ד", רעננה, המלאכה 2,חבד,08:00,13:30,,,,,FALSE,FALSE,FALSE,4
 שבזי, רעננה, כצנלסון 62,תימן שאמי,05:30,,,07:00,,,TRUE,TRUE,TRUE,4
 שבטי ישראל, רעננה, הר סיני,ספרד,06:15,,22:00,08:00,,,TRUE,TRUE,TRUE,4
 שבת אחים, רעננה," החלוץ 10 (קרית שרת) מאחורי ""יחדו""",עדות המזרח,06:20,,,,,,FALSE,TRUE,FALSE,4
 שמע קולי, רעננה, הפרחים 1,ירושלמי,06:30,,,07:45,18:24,,TRUE,TRUE,FALSE,4
 תולדות יצחק, רעננה, אליעזר יפה 4,תוניס,07:00,18:42,19:22,,18:12,,FALSE,TRUE,FALSE,4
 תורה וחיים, רעננה, חפץ חיים 3,אחיד,,,,,,,FALSE,TRUE,TRUE,4
 תפארת בחורים, רעננה," פרץ (י. פירס) 35, קרית שרת",תימן,,,,,,,FALSE,TRUE,FALSE,4
 כפר רתמים, רתמים, ממש בכניסה רתמים,ספרד,06:00,18:00,20:30,08:00,18:02,,TRUE,TRUE,TRUE,6
 שאר ישוב, שאר ישוב, שאר,לפי החזן,,,,,,,TRUE,FALSE,FALSE,2
 קידה, שבות רחל, קידה שבות,ספרד,06:00,,21:00,,,,FALSE,TRUE,FALSE,7
 שבות רחל, שבות רחל, שבות,אחיד,05:45,19:00,20:15,,06:17,,FALSE,TRUE,FALSE,7
 כפר דרום, שבי דרום, שבי,אחיד,06:15,18:30,,,,,TRUE,TRUE,FALSE,6
 בית כנסת המאיר, שבי שומרון, בככר ימינה ושוב ימינה שבי,לפי החזן,05:54,19:20,20:00,08:00,18:00,,TRUE,TRUE,FALSE,7
 ישיבת ברכת התורה, שבי שומרון, ימינה בכיכר שבי,לפי החזן,06:40,15:15,20:15,,,,TRUE,TRUE,FALSE,7
 מרכזי - היכל חיים, שבי שומרון, שבי,ספרד,06:00,18:42,19:27,08:00,13:35,,TRUE,TRUE,FALSE,7
 מרכזי צפוני שטיבל, שבי שומרון, בכיכר שמאלה ושוב שמאלה שבי,אחיד,,,,08:45,,,TRUE,TRUE,TRUE,7
 בית אהרון, שיבולים,[],ספרד,,,,,,,TRUE,TRUE,FALSE,6
 שדה אילן, שדה אילן, שדה,אשכנז,05:45,18:51,,08:00,,,TRUE,TRUE,TRUE,2
 שדה אליהו, שדה אליהו, שדה,אשכנז,05:00,,20:00,08:00,,,TRUE,TRUE,FALSE,2
 אהל אברהם, שדה אליעזר, שדה,עדות המזרח,07:30,,,08:00,18:00,,FALSE,TRUE,TRUE,2
 שדה ורבורג, שדה ורבורג, הפרחים שדה,אשכנז,,,,,,,FALSE,FALSE,TRUE,4
 שדה יעקב, שדה יעקב, שדה,ספרד,05:30,19:05,19:35,07:15,18:44,,TRUE,TRUE,TRUE,2
 אהבת ישראל, שדה נחמיה, הגיע זמן הגאולה שדה,לפי החזן,,,,08:00,,,FALSE,TRUE,TRUE,2
 מורשת תמר, שדה נחמיה, שדה נחמיה שדה,ספרד,06:15,18:40,,,,,TRUE,TRUE,FALSE,2
" ביהכ""נ החדש", שדה עוזיהו, שדה,עדות המזרח,07:00,,,08:00,,,TRUE,TRUE,TRUE,6
 ביהכנ גריבת ידר, שדה עוזיהו, שדה,עדות המזרח,06:00,18:48,19:04,08:00,18:33,,FALSE,TRUE,TRUE,6
 היכל ה, שדה עוזיהו, אין 71 שדה,יוצאי לוב,,,,,,,FALSE,FALSE,FALSE,6
 שדי תרומות , שדי תרומות, ליד הכיכר שדי,עדות המזרח,05:40,19:01,19:11,08:10,,,TRUE,TRUE,FALSE,2
 ישיבת שדמות נריה, שדמות מחולה, שדמות,לפי החזן,07:30,13:15,20:30,,,,FALSE,FALSE,FALSE,7
 שדמות מחולה, שדמות מחולה, שדמות מחולה 0 שדמות,לפי החזן,06:00,,22:00,08:00,12:45,,TRUE,TRUE,TRUE,7
" ""עץ חיים""", שדרות,[],תימן,,,,07:30,16:30,,TRUE,TRUE,TRUE,6
 אהבת שמעון, שדרות, משעול זלמן שניאור 1,ספרד,06:30,17:45,19:15,07:30,,,FALSE,TRUE,TRUE,6
 אור החיים, שדרות, חטיבת גבעתי,עדות המזרח,06:00,18:13,19:21,07:30,12:15,,TRUE,TRUE,TRUE,6
 אור החים, שדרות, נתן אלבז,מרוקו,,,,,,,TRUE,TRUE,TRUE,6
 אלקא דמאיר, שדרות," רמב""ם 402",לפי החזן,,,,,,,FALSE,FALSE,FALSE,6
 בין איש חי, שדרות, ברנר 3,ירושלמי,06:00,18:30,20:00,07:15,13:00,,TRUE,TRUE,TRUE,6
 בית-אל, שדרות, הברוש,מרוקו,,,,08:00,,,TRUE,TRUE,FALSE,6
 בן צבי, שדרות, ניצן 1,מרוקו,07:30,18:43,19:28,,,,FALSE,TRUE,TRUE,6
 ברית שלום, שדרות, אתר חירום,עדות המזרח,,,,,,,FALSE,TRUE,TRUE,6
 דורש טוב, שדרות,[],אחיד,06:00,,22:15,08:00,,,TRUE,TRUE,TRUE,6
 דקר, שדרות, משעול הפעמונית,מרוקו,,,,,,,FALSE,FALSE,FALSE,6
 המרכזי תורה וחיים, שדרות, הורד 1,מרוקו,05:50,19:10,19:50,07:30,18:00,,TRUE,TRUE,TRUE,6
 השלום, שדרות, נווה אשכול,עדות המזרח,05:45,,,07:30,,,TRUE,TRUE,TRUE,6
" חב""ד", שדרות, חטיבת גבעתי 11,חבד,08:30,18:48,19:28,,,,TRUE,TRUE,TRUE,6
 חמודות דניאל, שדרות, בלפור 6,מרוקו,06:20,18:30,19:05,,,,FALSE,FALSE,FALSE,6
 חנכי הישיבות, שדרות, השיטה 10,ירושלמי,07:00,,,,,,TRUE,TRUE,FALSE,6
 יד אמיתי( מבורך), שדרות, האלה 1,ספרד,,,,,,,TRUE,TRUE,FALSE,6
 ישיבת אפיקי דעת, שדרות, משה זרח,לפי החזן,06:45,14:45,20:15,,,,TRUE,TRUE,FALSE,6
 ישיבת הסדר- לב לדעת, שדרות, חטיבת גבעתי 35,לפי החזן,07:15,15:15,20:00,,,,TRUE,TRUE,FALSE,6
 לעדה האתיופית, שדרות, שכונת הנביאים ליד בית העלמין,לפי החזן,,,,,,,FALSE,FALSE,FALSE,6
 מגן אברהם, שדרות," רמב""ם 36",עדות המזרח,,12:30,,,,,TRUE,TRUE,TRUE,6
 מדרשת שדרות, שדרות, נתן אלבז 150,עדות המזרח,05:45,17:30,,,,,TRUE,TRUE,TRUE,6
 משכן שלום, שדרות, שכונת מ 3,מרוקו,05:00,13:15,19:00,07:30,,,TRUE,TRUE,TRUE,6
 עולי קווקז, שדרות, קסדור,לפי החזן,07:30,18:15,19:15,,,,TRUE,TRUE,FALSE,6
 שארית ישראל, שדרות," ליד המתנ""ס והמרכז",ספרד,06:30,18:48,19:23,08:00,,,TRUE,TRUE,TRUE,6
 שלום שבזי, שדרות, ליד בית חינוך,תימן בלדי,,,,,,,FALSE,FALSE,FALSE,6
 תפארת אריאל, שדרות, נתן אלבז 33,עדות המזרח,05:45,,,,,,TRUE,TRUE,TRUE,6
 שואבה, שואבה, ליד מזכירות המושב,עדות המזרח,06:00,,,08:00,,,TRUE,TRUE,FALSE,1
 שובה, שובה, מרכז המושב,יוצאי לוב,06:15,,,07:30,,,TRUE,TRUE,FALSE,6
 אבני החושן, שוהם, חרמון,ספרד,06:30,,20:30,,,,TRUE,TRUE,TRUE,4
 בית הכנסת המרכזי מכבים, שוהם, מכבים,ספרד,06:00,,19:26,,18:53,,TRUE,TRUE,TRUE,4
 דורות אברהם, שוהם, מכבים,ספרד,,,21:15,08:00,,,TRUE,TRUE,TRUE,4
 היכל ציון, שוהם, עמק איילון מרכז ספרא,תימן,06:00,,,07:30,,,TRUE,TRUE,TRUE,4
 זכור לאברהם, שוהם,[],ספרד,05:45,17:00,17:40,07:30,18:16,,TRUE,FALSE,TRUE,4
" חב""ד", שוהם, עמק אילון 28,חבד,08:15,,19:00,09:00,,,TRUE,TRUE,TRUE,4
 מכבים, שוהם, מכבים פינת הזוהר,אשכנז,06:00,18:42,19:38,08:30,12:30,,TRUE,TRUE,TRUE,4
 מעלות נתן, שוהם," רח' המכבים 94, קומת קרקע מתחת לבית כנסת דורות אברהם.",ספרד,,,,,,,TRUE,TRUE,TRUE,4
 מרכדי ספרדי, שוהם, החרמון 1,עדות המזרח,05:38,,,05:13,,,TRUE,TRUE,TRUE,4
 מרכז ספרא, שוהם, עמק איילון,אשכנז,06:25,,20:30,,,,TRUE,TRUE,TRUE,4
 משכן משה, שוהם, תמר,אחיד,06:00,18:45,20:45,08:30,,,TRUE,TRUE,TRUE,4
" נר ברוך ע""ש ברוך נסים בן יעקב ופולה", שוהם, הקשת פינת הדקל 2,ספרד,05:45,,19:30,07:30,18:16,,TRUE,TRUE,TRUE,4
 שכונה ט, שוהם, רחבת כלנית,אחיד,07:40,,,08:30,18:43,,TRUE,TRUE,TRUE,4
 שמחת משה, שוהם, הירדן,ספרד,,,21:30,08:30,,,TRUE,TRUE,TRUE,4
 שומריה, שומרייה,[],לפי החזן,05:59,15:00,21:00,,,,TRUE,TRUE,FALSE,6
" רשב""י", שוקדה, שוקדה,מרוקו,05:30,,,07:30,,,TRUE,TRUE,TRUE,6
 שוקדה, שוקדה, מושב שוקדה,עדות המזרח,05:45,,,,,,TRUE,TRUE,FALSE,6
 בית הכנסת שורש, שורש,[],עדות המזרח,06:45,,,08:00,18:03,,FALSE,FALSE,FALSE,1
 בית הכנסת הגדול, שחר, מרכז שחר,תוניס,07:00,,,,,,FALSE,TRUE,TRUE,6
 בית הכנסת הקטן, שחר, מול המכולת,מרוקו,07:00,,,,,,FALSE,TRUE,TRUE,6
 בית הכנסת הספרדי, שילה,[],עדות המזרח,05:58,,19:11,08:00,,,FALSE,TRUE,FALSE,7
 גבעת הראל, שילה, גבעת הראל,לפי החזן,06:00,,20:15,08:30,,,FALSE,TRUE,FALSE,7
 התימני, שילה, שכונת רמת שמואל,תימן בלדי,05:15,,,,,,TRUE,TRUE,FALSE,7
 ישיבת הסדר שילה, שילה,[],ספרד,,,,,,,TRUE,TRUE,TRUE,7
 משכן שילה, שילה,[],ספרד,06:00,18:41,19:26,05:48,12:45,,TRUE,TRUE,FALSE,7
 רמת שמואל, שילה,[],אשכנז,06:00,,20:00,08:00,18:16,,TRUE,TRUE,FALSE,7
 שמשית, שמשית, שמשית,,,,,08:00,,,FALSE,FALSE,FALSE,2
 שלוחות, שלוחות,[],אשכנז,06:00,,,08:00,13:30,,TRUE,TRUE,TRUE,2
 אביר יעקב, שלומי, שלומית,מרוקו,,18:43,19:23,07:45,,,FALSE,TRUE,TRUE,2
 אהבת שלום, שלומי, בן גוריון,מרוקו,05:39,,,07:30,,,FALSE,TRUE,TRUE,2
 אוהל יעקב, שלומי, נתן אלבז,מרוקו,,16:45,17:30,07:30,,,FALSE,TRUE,TRUE,2
 אוהל מועד, שלומי, נתן אלבז,מרוקו,06:00,16:45,17:30,,,,FALSE,TRUE,TRUE,2
 אור יהודה, שלומי, הרב חזן,עדות המזרח,08:00,12:45,20:00,,,,FALSE,FALSE,FALSE,2
 אכסניית נוער שלומי, שלומי, שלומית,לפי החזן,07:30,,21:00,,,,TRUE,TRUE,TRUE,2
" בית חב""ד שלומי", שלומי, הרב מימון,חבד,,,,,,,FALSE,TRUE,FALSE,2
 היכל שלום, שלומי, רחוב ז´בוטינסקי,מרוקו,,,,,,,FALSE,FALSE,FALSE,2
 המרכזי על שם חי דוד דנינו, שלומי, נתן אלבז,מרוקו,,,,,,,FALSE,FALSE,FALSE,2
 צעירים שלומי, שלומי, הרב מימון,לפי החזן,,,,,,,FALSE,TRUE,TRUE,2
 רבי דוד ומשה, שלומי, הרב חזן,מרוקו,,,,07:30,15:00,,FALSE,TRUE,TRUE,2
 שבט אחים, שלומי, סחלב,מרוקו,05:45,,,07:30,,,TRUE,TRUE,TRUE,2
 שערי רחמים, שלומי, כפר שלומי,תוניס,05:30,,,07:30,,,TRUE,TRUE,TRUE,2
 שערי שלום, שלומי, הרב עוזיאל,תוניס,05:30,18:43,19:50,07:45,,,TRUE,TRUE,TRUE,2
 תפילה לדוד, שלומי, הרב חזן,מרוקו,,,,,,,FALSE,FALSE,FALSE,2
 ברכת יצחק, שעלבים, שעלבים,אשכנז,05:45,13:00,19:21,,,,TRUE,TRUE,FALSE,4
 חטיבת הביניים - קרן הצבי, שעלבים," קרית חינוך שעלבים, מתחם הישיבה התיכונית",אשכנז,,,,08:00,,,FALSE,TRUE,FALSE,4
 ישיבת ההסדר, שעלבים, קרית חינוך,אשכנז,07:10,15:00,20:15,08:00,,,TRUE,FALSE,TRUE,4
 אוהל דינה, שערי תקווה, יהלום שערי,אשכנז,,,,,,,TRUE,TRUE,TRUE,4
 היכל מיכאל, שערי תקווה, יהלום שערי,עדות המזרח,05:30,18:53,19:13,07:30,18:15,,TRUE,TRUE,TRUE,4
 מגן אברהם, שערי תקווה, גבעת דוד שערי,ספרד,07:30,,20:00,,,,TRUE,TRUE,TRUE,4
 עטרת מרדכי, שערי תקווה, ספיר 24 שערי,ספרד,06:00,16:40,17:20,06:30,16:10,,TRUE,TRUE,TRUE,4
 קהילה צעירה, שערי תקווה, שערי,ספרד,,,,08:45,,,FALSE,FALSE,FALSE,4
 שומרי אמונים, שערי תקווה, יהלום שערי,אשכנז,,,,08:45,18:44,,FALSE,TRUE,TRUE,4
